name,type,address,rating,comments,link,images,raw_detail
Parada de taxi (Cruce Paraguarí Segunda División de Infantería),Servicio de transporte,"6HW7+5G3, Ruta Paraguari, Villarrica 040115, Paraguay",4.8,(5),https://www.google.com/maps/place/Parada+de+taxi+%28Cruce+Paraguar%C3%AD+Segunda+Divisi%C3%B3n+de+Infanter%C3%ADa%29/data=!4m7!3m6!1s0x945ecdcfdb21f85b:0x9aee4aa0249a76ba!8m2!3d-25.7546126!4d-56.436208!16s%2Fg%2F11pz22c3pd!19sChIJW_gh28_NXpQRunaaJKBK7po?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipMS7SPKhnxMIvvE6bvqormpxzC2abjPblnfNL_S=w600;https://lh3.googleusercontent.com/p/AF1QipMS7SPKhnxMIvvE6bvqormpxzC2abjPblnfNL_S=w600;;,"6HW7+5G3, Ruta Paraguari, Villarrica 040115, Paraguay|Reclamar este negocio"
Segunda División de Infantería,Oficinas de empresa,"6HV7+H79, Dr. Blas Garay, Villarrica 040115, Paraguay",4.6,(36),https://www.google.com/maps/place/Segunda+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x945ecd122dbba0cb:0xd240dafe0784e538!8m2!3d-25.7560947!4d-56.4367798!16s%2Fg%2F11gy26v8qd!19sChIJy6C7LRLNXpQROOWEB_7aQNI?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipPjNlurxTvcfFZWfu5Ovw1Ey74MSXIIWNmB5_6u=w600;https://lh3.googleusercontent.com/p/AF1QipPjNlurxTvcfFZWfu5Ovw1Ey74MSXIIWNmB5_6u=w600;;,"6HV7+H79, Dr. Blas Garay, Villarrica 040115, Paraguay|+595 541 43172|Reclamar este negocio"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
Segunda División de Infantería,Oficinas de empresa,"6HV7+H79, Dr. Blas Garay, Villarrica 040115, Paraguay",4.6,(36),https://www.google.com/maps/place/Segunda+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x945ecd122dbba0cb:0xd240dafe0784e538!8m2!3d-25.7560947!4d-56.4367798!16s%2Fg%2F11gy26v8qd!19sChIJy6C7LRLNXpQROOWEB_7aQNI?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipPjNlurxTvcfFZWfu5Ovw1Ey74MSXIIWNmB5_6u=w600;https://lh3.googleusercontent.com/p/AF1QipPjNlurxTvcfFZWfu5Ovw1Ey74MSXIIWNmB5_6u=w600;;,"6HV7+H79, Dr. Blas Garay, Villarrica 040115, Paraguay|+595 541 43172|Reclamar este negocio"
Parada de taxi (Cruce Paraguarí Segunda División de Infantería),Servicio de transporte,"6HW7+5G3, Ruta Paraguari, Villarrica 040115, Paraguay",4.8,(5),https://www.google.com/maps/place/Parada+de+taxi+%28Cruce+Paraguar%C3%AD+Segunda+Divisi%C3%B3n+de+Infanter%C3%ADa%29/data=!4m7!3m6!1s0x945ecdcfdb21f85b:0x9aee4aa0249a76ba!8m2!3d-25.7546126!4d-56.436208!16s%2Fg%2F11pz22c3pd!19sChIJW_gh28_NXpQRunaaJKBK7po?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipMS7SPKhnxMIvvE6bvqormpxzC2abjPblnfNL_S=w600;https://lh3.googleusercontent.com/p/AF1QipMS7SPKhnxMIvvE6bvqormpxzC2abjPblnfNL_S=w600;;,"6HW7+5G3, Ruta Paraguari, Villarrica 040115, Paraguay|Reclamar este negocio"
3ª División de Infantería,Base militar,"G83F+GJJ, Avenida San Blás, Cd. del Este 100113, Paraguay",,,"https://www.google.com/maps/place/3%C2%AA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-25.4962199,-54.6749301,17z/data=!3m1!4b1!4m6!3m5!1s0x94f685006faf3337:0x6e983003e9d515a3!8m2!3d-25.4962199!4d-54.6749301!16s%2Fg%2F11ldpb35q3?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"G83F+GJJ, Avenida San Blás, Cd. del Este 100113, Paraguay|Reclamar este negocio"
Comando de Infantería de Marina (COMIM),Oficinas de empresa,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay",4.8,(45),https://www.google.com/maps/place/Comando+de+Infanter%C3%ADa+de+Marina+%28COMIM%29/data=!4m7!3m6!1s0x945d09226e9dd379:0x5e2d65f2b1bcd039!8m2!3d-25.2769047!4d-57.6495931!16s%2Fg%2F11j6z_9vgq!19sChIJedOdbiIJXZQROdC8sfJlLV4?authuser=0&hl=es-419&rclk=1,;;;,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay|P9F2+65 Asunción, Paraguay"
"Regimiento Infantería De Monte N°9 ""Coronel Vicente Pagola!",Cuarteles militares,"s/ n 3357, RP4, Misiones, Argentina",4.9,(27),https://www.google.com/maps/place/Regimiento+Infanter%C3%ADa+De+Monte+N%C2%B09+%22Coronel+Vicente+Pagola!/data=!4m7!3m6!1s0x94f8bf09974a6faf:0xa785f63dcfcda3f2!8m2!3d-27.8463779!4d-55.166228!16s%2Fg%2F11c6d_58df!19sChIJr29Klwm_-JQR8qPNzz32hac?authuser=0&hl=es-419&rclk=1,;;;,"s/ n 3357, RP4, Misiones, Argentina|ejercito.mil.ar|+54 3754 48-2158|5R3M+CG San Javier, Misiones, Argentina|Reclamar este negocio"
Regimiento de Infantería de Mte 29,Base militar,"P3600 Formosa, Argentina",4.6,(35),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Mte+29/data=!4m7!3m6!1s0x945ca5942ffc3755:0x889dc10480312a9!8m2!3d-26.1644028!4d-58.1700486!16s%2Fg%2F1hc6w06dm!19sChIJVTf8L5SlXJQRqRIDSBDciQg?authuser=0&hl=es-419&rclk=1,;;;,"P3600 Formosa, Argentina|RRPH+6X Formosa, Argentina|Reclamar este negocio"
3° División de Infantería,Base militar,"G85H+PGF, Cd. del Este 100113, Paraguay",3.7,(3),https://www.google.com/maps/place/3%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94f685b415555555:0x52c92ec9f2a26290!8m2!3d-25.4906807!4d-54.6712073!16s%2Fg%2F11l_0t339r!19sChIJVVVVFbSF9pQRkGKi8skuyVI?authuser=0&hl=es-419&rclk=1,;;;,"G85H+PGF, Cd. del Este 100113, Paraguay|Reclamar este negocio"
Regimiento de Infantería 11 Boquerón,Base militar,"6R53+MM2, Charagua, Bolivia",4.2,(80),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+11+Boquer%C3%B3n/data=!4m7!3m6!1s0x93f66753e8276f9b:0x179f1f548923e7c5!8m2!3d-19.7908675!4d-63.1958535!16s%2Fg%2F11c52rgt9y!19sChIJm28n6FNn9pMRxecjiVQfnxc?authuser=0&hl=es-419&rclk=1,;;;,"6R53+MM2, Charagua, Bolivia|+591 71786593|Reclamar este negocio"
Regimiento de Infantería de Monte 30,Base militar,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina",4.7,(32),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Monte+30/data=!4m7!3m6!1s0x94563ebdaefdb2b7:0x2caeb5cf9384ab97!8m2!3d-27.9123549!4d-55.7724826!16s%2Fg%2F11b8v9wrsw!19sChIJt7L9rr0-VpQRl6uEk8-1riw?authuser=0&hl=es-419&rclk=1,;;;,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina|Reclamar este negocio"
Regimiento De Infanteria,Escuela,"Av. R Massaferro, P3600 Formosa, Argentina",,,"https://www.google.com/maps/place/Regimiento+De+Infanteria/@-26.1645544,-58.1703406,17z/data=!3m1!4b1!4m6!3m5!1s0x945ca5dc7010b225:0x59a3f7983da2f6b0!8m2!3d-26.1645544!4d-58.1703406!16s%2Fg%2F11grt_340c?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"Av. R Massaferro, P3600 Formosa, Argentina|formosa.gob.ar|RRPH+5V Formosa, Argentina|Reclamar este negocio"
Regimiento de Infantería de Selva 12 “Cnl. Francisco Manchego”,Cuarteles militares,"MPJ9+65X, Montero, Bolivia",5.0,(2),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Selva+12+%E2%80%9CCnl.+Francisco+Manchego%E2%80%9D/data=!4m7!3m6!1s0x93ee3f0012e606c7:0x70ea18d19791444f!8m2!3d-17.3193787!4d-63.2820027!16s%2Fg%2F11yc7dwz5r!19sChIJxwbmEgA_7pMRT0SRl9EY6nA?authuser=0&hl=es-419&rclk=1,;;;,"MPJ9+65X, Montero, Bolivia|Reclamar este negocio"
Batallon de Infanteria N.° 1,Cuarteles militares,"5WM3+838, 13000 Montevideo, Departamento de Montevideo, Uruguay",4.5,(23),https://www.google.com/maps/place/Batallon+de+Infanteria+N.%C2%B0+1/data=!4m7!3m6!1s0x95a0296feb7d0c3f:0x71534deac4030a1f!8m2!3d-34.8167144!4d-56.0973058!16s%2Fg%2F11ff1xyh7h!19sChIJPwx9628poJURHwoDxOpNU3E?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipO0jZ_5-sJeVX8l2vASm5OLidHpOVJvpRuvE1JU=w600;https://lh3.googleusercontent.com/p/AF1QipO0jZ_5-sJeVX8l2vASm5OLidHpOVJvpRuvE1JU=w600;;,"5WM3+838, 13000 Montevideo, Departamento de Montevideo, Uruguay|Reclamar este negocio"
Batallón de Infantería - Vallemi,Base militar,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay",,,"https://www.google.com/maps/place/Batall%C3%B3n+de+Infanter%C3%ADa+-+Vallemi/@-22.1498187,-57.9543165,17z/data=!3m1!4b1!4m6!3m5!1s0x947acb0054120bd3:0xb36d9ed6420343a9!8m2!3d-22.1498187!4d-57.9543165!16s%2Fg%2F11m6bdbryz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay|Reclamar este negocio"
Batallon de Infanteria de Marina,Base militar,"HVF6+66H, Ruta 10, Villa del Rosario, Paraguay",,,"https://www.google.com/maps/place/Batallon+de+Infanteria+de+Marina/@-24.4269376,-57.1393754,17z/data=!3m1!4b1!4m6!3m5!1s0x946745d115555555:0xbaa5ff99ce4f63a!8m2!3d-24.4269376!4d-57.1393754!16s%2Fg%2F11l_0tdslk?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HVF6+66H, Ruta 10, Villa del Rosario, Paraguay|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
"Regimiento de infantería de monte N°4 ""Coronel Manuel Fraga""",Base militar,"Monte Caseros, Corrientes, Argentina",4.1,(17),https://www.google.com/maps/place/Regimiento+de+infanter%C3%ADa+de+monte+N%C2%B04+%22Coronel+Manuel+Fraga%22/data=!4m7!3m6!1s0x95ad29f9ba64cc6d:0x2d5977f453e3c03c!8m2!3d-30.2345046!4d-57.65332!16s%2Fg%2F11cr_hpl3z!19sChIJbcxkuvkprZURPMDjU_R3WS0?authuser=0&hl=es-419&rclk=1,;;;,"Monte Caseros, Corrientes, Argentina|Q88W+5M Monte Caseros, Corrientes, Argentina|Reclamar este negocio"
RIM 20 Cazadores de Los Andes,Base militar,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina",4.6,(57),https://www.google.com/maps/place/RIM+20+Cazadores+de+Los+Andes/data=!4m7!3m6!1s0x941b0f19f932a3d1:0xce6837c9525534b!8m2!3d-24.1804546!4d-65.3217021!16s%2Fg%2F1thvzc6_!19sChIJ0aMy-RkPG5QRS1MllXyD5gw?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;;,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina|infanteria.com.ar|+54 388 584-6157|RM9H+R8 San Salvador de Jujuy, Jujuy, Argentina|Reclamar este negocio"
"Regimiento Infantería De Monte N°9 ""Coronel Vicente Pagola!",Cuarteles militares,"s/ n 3357, RP4, Misiones, Argentina",4.9,(27),https://www.google.com/maps/place/Regimiento+Infanter%C3%ADa+De+Monte+N%C2%B09+%22Coronel+Vicente+Pagola!/data=!4m7!3m6!1s0x94f8bf09974a6faf:0xa785f63dcfcda3f2!8m2!3d-27.8463779!4d-55.166228!16s%2Fg%2F11c6d_58df!19sChIJr29Klwm_-JQR8qPNzz32hac?authuser=0&hl=es-419&rclk=1,;;;,"s/ n 3357, RP4, Misiones, Argentina|ejercito.mil.ar|+54 3754 48-2158|5R3M+CG San Javier, Misiones, Argentina|Reclamar este negocio"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
3ª División de Infantería,Base militar,"G83F+GJJ, Avenida San Blás, Cd. del Este 100113, Paraguay",,,"https://www.google.com/maps/place/3%C2%AA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-25.4962199,-54.6749301,17z/data=!3m1!4b1!4m6!3m5!1s0x94f685006faf3337:0x6e983003e9d515a3!8m2!3d-25.4962199!4d-54.6749301!16s%2Fg%2F11ldpb35q3?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"G83F+GJJ, Avenida San Blás, Cd. del Este 100113, Paraguay|Reclamar este negocio"
Regimiento de Infantería de Monte 30,Base militar,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina",4.7,(32),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Monte+30/data=!4m7!3m6!1s0x94563ebdaefdb2b7:0x2caeb5cf9384ab97!8m2!3d-27.9123549!4d-55.7724826!16s%2Fg%2F11b8v9wrsw!19sChIJt7L9rr0-VpQRl6uEk8-1riw?authuser=0&hl=es-419&rclk=1,;;;,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina|Reclamar este negocio"
Comando de Infantería de Marina (COMIM),Oficinas de empresa,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay",4.8,(45),https://www.google.com/maps/place/Comando+de+Infanter%C3%ADa+de+Marina+%28COMIM%29/data=!4m7!3m6!1s0x945d09226e9dd379:0x5e2d65f2b1bcd039!8m2!3d-25.2769047!4d-57.6495931!16s%2Fg%2F11j6z_9vgq!19sChIJedOdbiIJXZQROdC8sfJlLV4?authuser=0&hl=es-419&rclk=1,;;;,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay|P9F2+65 Asunción, Paraguay"
Regimiento de Infantería de Mte 29,Base militar,"P3600 Formosa, Argentina",4.6,(35),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Mte+29/data=!4m7!3m6!1s0x945ca5942ffc3755:0x889dc10480312a9!8m2!3d-26.1644028!4d-58.1700486!16s%2Fg%2F1hc6w06dm!19sChIJVTf8L5SlXJQRqRIDSBDciQg?authuser=0&hl=es-419&rclk=1,;;;,"P3600 Formosa, Argentina|RRPH+6X Formosa, Argentina|Reclamar este negocio"
"Regimiento Infantería De Monte N°9 ""Coronel Vicente Pagola!",Cuarteles militares,"s/ n 3357, RP4, Misiones, Argentina",4.9,(27),https://www.google.com/maps/place/Regimiento+Infanter%C3%ADa+De+Monte+N%C2%B09+%22Coronel+Vicente+Pagola!/data=!4m7!3m6!1s0x94f8bf09974a6faf:0xa785f63dcfcda3f2!8m2!3d-27.8463779!4d-55.166228!16s%2Fg%2F11c6d_58df!19sChIJr29Klwm_-JQR8qPNzz32hac?authuser=0&hl=es-419&rclk=1,;;;,"s/ n 3357, RP4, Misiones, Argentina|ejercito.mil.ar|+54 3754 48-2158|5R3M+CG San Javier, Misiones, Argentina|Reclamar este negocio"
3° División de Infantería,Base militar,"G85H+PGF, Cd. del Este 100113, Paraguay",3.7,(3),https://www.google.com/maps/place/3%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94f685b415555555:0x52c92ec9f2a26290!8m2!3d-25.4906807!4d-54.6712073!16s%2Fg%2F11l_0t339r!19sChIJVVVVFbSF9pQRkGKi8skuyVI?authuser=0&hl=es-419&rclk=1,;;;,"G85H+PGF, Cd. del Este 100113, Paraguay|Reclamar este negocio"
Regimiento de Infantería 11 Boquerón,Base militar,"6R53+MM2, Charagua, Bolivia",4.2,(80),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+11+Boquer%C3%B3n/data=!4m7!3m6!1s0x93f66753e8276f9b:0x179f1f548923e7c5!8m2!3d-19.7908675!4d-63.1958535!16s%2Fg%2F11c52rgt9y!19sChIJm28n6FNn9pMRxecjiVQfnxc?authuser=0&hl=es-419&rclk=1,;;;,"6R53+MM2, Charagua, Bolivia|+591 71786593|Reclamar este negocio"
Regimiento De Infanteria,Escuela,"Av. R Massaferro, P3600 Formosa, Argentina",,,"https://www.google.com/maps/place/Regimiento+De+Infanteria/@-26.1645544,-58.1703406,17z/data=!3m1!4b1!4m6!3m5!1s0x945ca5dc7010b225:0x59a3f7983da2f6b0!8m2!3d-26.1645544!4d-58.1703406!16s%2Fg%2F11grt_340c?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"Av. R Massaferro, P3600 Formosa, Argentina|formosa.gob.ar|RRPH+5V Formosa, Argentina|Reclamar este negocio"
Ejercito Argentino,Base militar,"N3301 Posadas, Misiones, Argentina",,,"https://www.google.com/maps/place/Ejercito+Argentino/@-27.3646155,-55.9130552,17z/data=!3m1!4b1!4m6!3m5!1s0x9457bf9ac835d073:0x48ccd4d416bdbf6a!8m2!3d-27.3646155!4d-55.9130552!16s%2Fg%2F11nmcs73dz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"N3301 Posadas, Misiones, Argentina|J3PP+5Q Posadas, Misiones, Argentina|Reclamar este negocio"
Regimiento de Infantería de Monte 30,Base militar,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina",4.7,(32),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Monte+30/data=!4m7!3m6!1s0x94563ebdaefdb2b7:0x2caeb5cf9384ab97!8m2!3d-27.9123549!4d-55.7724826!16s%2Fg%2F11b8v9wrsw!19sChIJt7L9rr0-VpQRl6uEk8-1riw?authuser=0&hl=es-419&rclk=1,;;;,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina|Reclamar este negocio"
Batallon de Infanteria N.° 1,Cuarteles militares,"5WM3+838, 13000 Montevideo, Departamento de Montevideo, Uruguay",4.5,(23),https://www.google.com/maps/place/Batallon+de+Infanteria+N.%C2%B0+1/data=!4m7!3m6!1s0x95a0296feb7d0c3f:0x71534deac4030a1f!8m2!3d-34.8167144!4d-56.0973058!16s%2Fg%2F11ff1xyh7h!19sChIJPwx9628poJURHwoDxOpNU3E?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipO0jZ_5-sJeVX8l2vASm5OLidHpOVJvpRuvE1JU=w600;https://lh3.googleusercontent.com/p/AF1QipO0jZ_5-sJeVX8l2vASm5OLidHpOVJvpRuvE1JU=w600;;,"5WM3+838, 13000 Montevideo, Departamento de Montevideo, Uruguay|Reclamar este negocio"
Batallon de Infanteria de Marina,Base militar,"HVF6+66H, Ruta 10, Villa del Rosario, Paraguay",,,"https://www.google.com/maps/place/Batallon+de+Infanteria+de+Marina/@-24.4269376,-57.1393754,17z/data=!3m1!4b1!4m6!3m5!1s0x946745d115555555:0xbaa5ff99ce4f63a!8m2!3d-24.4269376!4d-57.1393754!16s%2Fg%2F11l_0tdslk?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HVF6+66H, Ruta 10, Villa del Rosario, Paraguay|Reclamar este negocio"
Regimiento de Infantería de Selva 12 “Cnl. Francisco Manchego”,Cuarteles militares,"MPJ9+65X, Montero, Bolivia",5.0,(2),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Selva+12+%E2%80%9CCnl.+Francisco+Manchego%E2%80%9D/data=!4m7!3m6!1s0x93ee3f0012e606c7:0x70ea18d19791444f!8m2!3d-17.3193787!4d-63.2820027!16s%2Fg%2F11yc7dwz5r!19sChIJxwbmEgA_7pMRT0SRl9EY6nA?authuser=0&hl=es-419&rclk=1,;;;,"MPJ9+65X, Montero, Bolivia|Reclamar este negocio"
Batallón de Infantería - Vallemi,Base militar,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay",,,"https://www.google.com/maps/place/Batall%C3%B3n+de+Infanter%C3%ADa+-+Vallemi/@-22.1498187,-57.9543165,17z/data=!3m1!4b1!4m6!3m5!1s0x947acb0054120bd3:0xb36d9ed6420343a9!8m2!3d-22.1498187!4d-57.9543165!16s%2Fg%2F11m6bdbryz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay|Reclamar este negocio"
RIM 20 Cazadores de Los Andes,Base militar,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina",4.6,(57),https://www.google.com/maps/place/RIM+20+Cazadores+de+Los+Andes/data=!4m7!3m6!1s0x941b0f19f932a3d1:0xce6837c9525534b!8m2!3d-24.1804546!4d-65.3217021!16s%2Fg%2F1thvzc6_!19sChIJ0aMy-RkPG5QRS1MllXyD5gw?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;;,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina|infanteria.com.ar|+54 388 584-6157|RM9H+R8 San Salvador de Jujuy, Jujuy, Argentina|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
"Regimiento de infantería de monte N°4 ""Coronel Manuel Fraga""",Base militar,"Monte Caseros, Corrientes, Argentina",4.1,(17),https://www.google.com/maps/place/Regimiento+de+infanter%C3%ADa+de+monte+N%C2%B04+%22Coronel+Manuel+Fraga%22/data=!4m7!3m6!1s0x95ad29f9ba64cc6d:0x2d5977f453e3c03c!8m2!3d-30.2345046!4d-57.65332!16s%2Fg%2F11cr_hpl3z!19sChIJbcxkuvkprZURPMDjU_R3WS0?authuser=0&hl=es-419&rclk=1,;;;,"Monte Caseros, Corrientes, Argentina|Q88W+5M Monte Caseros, Corrientes, Argentina|Reclamar este negocio"
"Regimiento Infantería De Monte N°9 ""Coronel Vicente Pagola!",Cuarteles militares,"s/ n 3357, RP4, Misiones, Argentina",4.9,(27),https://www.google.com/maps/place/Regimiento+Infanter%C3%ADa+De+Monte+N%C2%B09+%22Coronel+Vicente+Pagola!/data=!4m7!3m6!1s0x94f8bf09974a6faf:0xa785f63dcfcda3f2!8m2!3d-27.8463779!4d-55.166228!16s%2Fg%2F11c6d_58df!19sChIJr29Klwm_-JQR8qPNzz32hac?authuser=0&hl=es-419&rclk=1,;;;,"s/ n 3357, RP4, Misiones, Argentina|ejercito.mil.ar|+54 3754 48-2158|5R3M+CG San Javier, Misiones, Argentina|Reclamar este negocio"
Regimiento de Infantería de Monte 30,Base militar,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina",4.7,(32),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+de+Monte+30/data=!4m7!3m6!1s0x94563ebdaefdb2b7:0x2caeb5cf9384ab97!8m2!3d-27.9123549!4d-55.7724826!16s%2Fg%2F11b8v9wrsw!19sChIJt7L9rr0-VpQRl6uEk8-1riw?authuser=0&hl=es-419&rclk=1,;;;,"36PF+VV, Av. San Martín, Av. Tte. 1° Ernesto Espinosa &, Apóstoles, Misiones, Argentina|Reclamar este negocio"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
